listing_id;name;type;city;neighborhood;latitude;longitude;person_capacity;pictures;features;pricing;host_id;host_name;host_data
1274994;APPARTEMENT PRÈS DU CANAL ST MARTIN;entire_home;Paris;10e arrondissement;48.8719875318;2.36958936798;6;"[""https://a0.muscache.com/im/pictures/51838222/81d8a1e1_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/51838251/86a4bd96_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/51838365/31d50d6a_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/51838390/460ecaf0_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/51838619/b0138a4b_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/51838996/f09ff8d6_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/51839139/ca1d8ab5_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/51839311/6be182f3_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/51839445/7e5cc994_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/51839652/45a1713a_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/51839512/16ba36a4_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/51839563/93343549_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/51839948/b967a912_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/51839772/f9e3d64f_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/51840043/49a78490_original.jpg?aki_policy=large""]";"{""beds"": 3, ""bedrooms"": 3, ""bathrooms"": 1.0, ""amenity_ids"": [1, 33, 2, 3, 35, 4, 8, 40, 12, 44, 45, 46, 47, 30, 31], ""is_rebookable"": false, ""is_new_listing"": false, ""is_fully_refundable"": true, ""is_host_highly_rated"": false, ""is_business_travel_ready"": false}";"{""weekly_factor"": 0.82, ""monthly_factor"": 0.52}";6812;"";"{""is_superhost"": false}"
1277299;PENTHOUSE 5/6 PEOPLE  EIFFEL TOWER;entire_home;Paris;Tour Eiffel - Champ de Mars;48.860523;2.298684;6;"[""https://a0.muscache.com/im/pictures/086ceda5-5458-4b6c-84d8-48f08eb37032.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/6ed2e37a-8735-4af2-8777-7bc8a73a10c7.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/19319011/76df3795_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/bef3e082-e6ed-4e77-b0c2-8c4c08653079.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/19257476/7e33ce0d_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/95b19a92-6131-46a7-9640-96e6562b4459.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/b81159cf-1f79-47a5-9244-f6e9147e05ab.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/e1c6983d-7ff9-422a-96f2-d66f0b94fc46.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/51064665/5c84e09b_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/9fb29de9-abb3-4cfb-b104-d695e7db814d.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/b638f0f3-d6ca-443f-aa0c-ae3fed1da51d.jpg?aki_policy=large""]";"{""beds"": 3, ""bedrooms"": 3, ""bathrooms"": 1.0, ""amenity_ids"": [1, 33, 2, 3, 35, 4, 8, 40, 43, 12, 44, 45, 46, 47, 21, 28, 30, 31], ""is_rebookable"": false, ""is_new_listing"": false, ""is_fully_refundable"": true, ""is_host_highly_rated"": false, ""is_business_travel_ready"": false}";"{""weekly_factor"": 0.95, ""monthly_factor"": 1.0}";5258;"";"{""is_superhost"": false}"
1285661;Triplex calme et lumineux Paris 10e;entire_home;Paris;Gare du Nord - Gare de I'Est;48.8750930311;2.34955559665;6;"[""https://a0.muscache.com/im/pictures/19737774/af57ad8d_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/19737959/dda5e1e1_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/19737880/f0863fbb_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/19738243/a7466a18_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/19739093/e5f4f423_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/19737990/523a6984_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/19739149/1a97ddbe_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/19737920/a936922d_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/19738302/250fffa5_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/19738328/0606991f_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/19738100/46ba18bf_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/19738417/1dd3309e_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/19738520/58863178_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/19738204/d8c67752_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/19738571/50a82169_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/19738470/5e9e8f09_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/19738494/643d74cf_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/19738551/b699dbdf_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/19738606/02991b22_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/19738641/1f26fd67_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/19738670/c078fe37_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/19738732/de258a56_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/19738750/35d915cb_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/19738773/f37d9b87_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/19738797/bb64b1b9_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/19739126/54c9d581_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/19739171/383b3d0f_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/19738830/e8c9fbab_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/19738870/5e318741_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/19738913/1d42bed5_original.jpg?aki_policy=large""]";"{""beds"": 4, ""bedrooms"": 4, ""bathrooms"": 2.0, ""amenity_ids"": [1, 129, 2, 3, 4, 8, 72, 77, 85, 27, 91, 92, 93, 30, 94, 31, 95, 96, 33, 34, 101, 40, 41, 44, 45, 46, 47], ""is_rebookable"": false, ""is_new_listing"": false, ""is_fully_refundable"": true, ""is_host_highly_rated"": true, ""is_business_travel_ready"": false}";"{""weekly_factor"": 0.9, ""monthly_factor"": 0.8}";1011;"";"{""is_superhost"": true}"
1290999;Grand duplex, comme une maison.;entire_home;Paris;Bastille;48.860058;2.375424;7;"[""https://a0.muscache.com/im/pictures/19458723/617ee1a4_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/19458581/539fa899_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/19458752/69ce99fe_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/19458795/f4f2e92b_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/19458814/cbb7a896_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/19458867/df9589d6_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/19459689/7cf36f85_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/19459664/06077b9b_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/19458879/e7f3091e_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/19459643/cd972ad2_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/19459715/4551c2ae_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/19459737/9c2b5df8_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/19459743/dac18d68_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/5b122e6f-71d9-4b12-b998-abf3c3f1c91b.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/38588714-eb2a-464e-8b96-e7819abe3240.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/f2727b0b-5650-406a-8975-9caf554153a3.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/00dffb41-5112-4c52-a55f-adb9ea89ca93.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/252a93e3-1644-4a60-9454-67df1620eca1.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/6c6ce6bf-dd18-486f-baa8-74dc21080342.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/40d941e5-0ed1-400d-bbcd-d8e50c34e8b4.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/e79ea80d-1414-4908-b617-ba880b819c44.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/f448c7cf-2bc6-4ab8-9a79-d5d2078baaea.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/3065ee51-e20c-4157-84e0-0df3d42aa42b.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/f31af6bf-1daa-4eef-9e34-f786992e3a94.jpg?aki_policy=large""]";"{""beds"": 4, ""bedrooms"": 3, ""bathrooms"": 2.0, ""amenity_ids"": [1, 129, 2, 3, 4, 8, 11, 75, 77, 85, 88, 89, 90, 91, 28, 92, 93, 30, 94, 31, 95, 32, 96, 33, 34, 35, 103, 40, 104, 41, 44, 45, 46, 47, 57], ""is_rebookable"": false, ""is_new_listing"": false, ""is_fully_refundable"": true, ""is_host_highly_rated"": true, ""is_business_travel_ready"": false}";"{""weekly_factor"": 1.0, ""monthly_factor"": 1.0}";6617;"";"{""is_superhost"": false}"
1309152;Studio Proche Pigalle / Montmartre;entire_home;Paris;Pigalle - Saint-Georges;48.8794889096;2.34019113629;2;"[""https://a0.muscache.com/im/pictures/20557569/55cd4153_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/20557515/ea4dbd2c_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/20557371/2ae673f5_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/f2c590c5-d767-44a3-837a-63b9c9a5a213.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/20557342/f2603931_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/20557439/d98256c1_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/20557496/27cd6d5f_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/20557584/6942dfdf_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/c4dbef45-83b9-417f-a119-f2412638d1fc.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/aab35fe1-84a9-4bc5-9964-cfc0ffa44112.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/b93745be-d466-4535-b3ef-b5dddf0f4b3f.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/20557610/652ca8e9_original.jpg?aki_policy=large""]";"{""beds"": 1, ""bedrooms"": 1, ""bathrooms"": 1.0, ""amenity_ids"": [1, 2, 3, 35, 4, 38, 8, 40, 72, 104, 10, 11, 44, 45, 77, 14, 46, 47, 51, 21, 54, 30, 31], ""is_rebookable"": false, ""is_new_listing"": false, ""is_fully_refundable"": true, ""is_host_highly_rated"": true, ""is_business_travel_ready"": false}";"{""weekly_factor"": 0.88, ""monthly_factor"": 0.8}";5219;"";"{""is_superhost"": false}"
1311786;Calm & cozy apartment - Canal St Martin;entire_home;Paris;République;48.8698017667;2.36538390707;2;"[""https://a0.muscache.com/im/pictures/10646100-b567-41a2-8a06-c53d1475726a.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/708d020b-e53e-42e7-badd-eb79c35b1fbb.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/8202b35f-1065-4bd9-8eb2-0cf79fcc7aaf.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/a3541ce0-4c11-4c4b-a27c-6731ef90a4b3.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/4be9281d-1d35-4486-8828-3351c2b392eb.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/c9f1c874-fc13-4151-8779-a92b7edb54af.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/35194b09-069e-4853-bbf8-06331ba8c661.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/9d26fae0-1aeb-4dcc-8460-45de371b18e1.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/564830e8-c019-48d5-8ae4-6a8fd56e78de.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/eca890b0-23fb-455f-8b00-2caf935a3ff4.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/df44fe98-801c-4732-8df2-38487c81cd47.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/dc17e28b-cac6-4553-a5ca-0e8b88e2c661.jpg?aki_policy=large""]";"{""beds"": 2, ""bedrooms"": 1, ""bathrooms"": 1.0, ""amenity_ids"": [33, 35, 4, 36, 8, 40, 41, 43, 44, 45, 109, 46, 110, 47, 16, 112, 113, 50, 115, 21, 30, 31], ""is_rebookable"": false, ""is_new_listing"": false, ""is_fully_refundable"": true, ""is_host_highly_rated"": true, ""is_business_travel_ready"": false}";"{""weekly_factor"": 0.88, ""monthly_factor"": 0.73}";4426;"";"{""is_superhost"": false}"
1327106;Freshly renovated & fully equipped;entire_home;Paris;"";48.8810880586;2.29457457264;2;"[""https://a0.muscache.com/im/pictures/21067833/a5d19797_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/21086389/1319434f_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/21162740/7b5754df_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/21086495/6694ca3f_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/21162678/fdd5beb6_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/21162791/addc8167_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/21086519/665bbfc7_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/19995408/1b15fe6e_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/21086499/cae90dfc_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/21086504/baf48446_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/21160345/50639d80_original.jpg?aki_policy=large""]";"{""beds"": 2, ""bedrooms"": 1, ""bathrooms"": 1.0, ""amenity_ids"": [131, 4, 8, 104, 10, 44, 45, 77, 46, 47, 30, 31, 287], ""is_rebookable"": false, ""is_new_listing"": false, ""is_fully_refundable"": true, ""is_host_highly_rated"": false, ""is_business_travel_ready"": false}";"{""weekly_factor"": 0.85, ""monthly_factor"": 0.47}";2245;"";"{""is_superhost"": false}"
1351671;Grand loft en plein coeur du Marais.;entire_home;Paris;3e arrondissement;48.8637927298;2.36414426577;6;"[""https://a0.muscache.com/im/pictures/ea9c5c4c-e545-46ea-8d09-9ba410069eb1.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/e5f4d21d-f299-4712-bf64-de2c3cf52188.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/687768c2-3bc6-44be-9df5-afadc42aaa54.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/cdbdbffb-3111-452a-8895-cc874071b7c7.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/37de79fe-c0f6-493f-befa-c5f5ae21fc4a.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/20416247/5e743eb7_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/20373335/b6da91d7_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/d25c5b5e-802d-45c9-8894-16e81f512841.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/05c0d979-bdfb-4944-b695-d2b0deab1d54.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/597a271d-b65b-4278-a660-64b7ea37e796.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/cc394c24-7846-4631-8d0c-93d040642a90.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/380d180b-6a5a-4993-9023-380388fb17f0.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/323addfb-62c1-4f33-8d3f-8a7e967b9bf4.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/3f978efe-877f-4d03-8c96-8770479f935d.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/ebe182a3-dad5-4502-bb4b-c50b35c3b755.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/73b93c73-b65b-4e95-b00b-3a4844e39f93.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/20373346/b1c6320a_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/a009e770-1555-434c-8183-e02ec8abb1a7.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/224992f9-1152-4676-a200-0f0c5209c922.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/3928dff8-547d-4357-b2d3-9f56af030167.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/f8dc318d-a166-4b9a-b4d3-da9fd63e6909.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/f0bbdfae-ea8d-463c-931b-fb96e28a8c25.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/20c6c5e6-0aa0-4d98-9a85-632d90038ed7.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/bcf1d03e-cc9d-40c9-85f3-397efef1372d.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/ffce2708-4d3a-446e-a6bc-a6c8ae30b9a7.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/56940c6b-247b-47c9-a439-fc16c3591a73.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/fbf40b2c-e422-49e6-a882-3ee00761e2b4.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/20373326/95bc65c2_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/20373308/b1275cb8_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/997ecb00-b4f5-454e-be90-e9024c216768.jpg?aki_policy=large""]";"{""beds"": 3, ""bedrooms"": 3, ""bathrooms"": 2.0, ""amenity_ids"": [1, 2, 66, 3, 4, 5, 6, 8, 72, 77, 21, 89, 90, 91, 92, 30, 94, 31, 95, 96, 33, 34, 98, 35, 40, 41, 44, 45, 46, 47, 111, 61], ""is_rebookable"": false, ""is_new_listing"": false, ""is_fully_refundable"": true, ""is_host_highly_rated"": true, ""is_business_travel_ready"": false}";"{""weekly_factor"": 1.0, ""monthly_factor"": 1.0}";4016;"";"{""is_superhost"": false}"
1363473;SUNNY ROOM IN EXCEPTIONAL PENTHOUSE;private_room;Paris;République;48.8671806925;2.37473558346;2;"[""https://a0.muscache.com/im/pictures/20548884/377e6995_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/20549297/c6f484f5_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/20549578/d33e38b9_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/20548848/51db2d38_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/20548690/fafe0b1b_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/20605304/f2a9800d_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/20548976/5bfa20b8_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/61602994/94d4a2fd_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/20549063/7b3b373a_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/20607552/efc30bd8_original.jpg?aki_policy=large""]";"{""beds"": 1, ""bedrooms"": 1, ""bathrooms"": 1.0, ""amenity_ids"": [1, 17, 33, 2, 18, 34, 3, 4, 21, 8, 28], ""is_rebookable"": false, ""is_new_listing"": false, ""is_fully_refundable"": true, ""is_host_highly_rated"": true, ""is_business_travel_ready"": false}";"{""weekly_factor"": 0.78, ""monthly_factor"": 0.54}";3951;"";"{""is_superhost"": false}"
1367612;Charmant Studio aux Buttes Chaumont;entire_home;Paris;Buttes-Chaumont - Belleville;48.8804152312;2.37546257152;2;"[""https://a0.muscache.com/im/pictures/21579879/be4b63f0_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/21579929/849169a6_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/21580089/999eb223_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/21580176/9c8d75dd_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/20613770/6d2e5dba_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/20613784/ba1f04fb_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/20613790/dfcf2f92_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/20613803/1f9fa586_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/20613884/f76b579f_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/20613811/8363615c_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/20613823/9952a83c_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/20613841/760d2e28_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/08745a84-e1bd-4100-a0fb-ad6c98015481.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/de878780-1254-425b-ab34-1e3f6f803908.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/19e5b9eb-0c44-4ea4-958f-487377200a56.jpg?aki_policy=large""]";"{""beds"": 1, ""bedrooms"": 0, ""bathrooms"": 1.0, ""amenity_ids"": [33, 2, 34, 131, 4, 21, 8, 12, 28, 30], ""is_rebookable"": false, ""is_new_listing"": false, ""is_fully_refundable"": true, ""is_host_highly_rated"": false, ""is_business_travel_ready"": false}";"{""weekly_factor"": 0.9, ""monthly_factor"": 0.73}";1690;"";"{""is_superhost"": false}"
1373705;Saint Germain beautiful bright flat;entire_home;Paris;Saint Germain des Prés - Odéon;48.8545044752;2.33985716551;4;"[""https://a0.muscache.com/im/pictures/20666113/bd74f946_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/20665503/6c0212ae_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/20665465/ca00809d_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/20665590/cc33569c_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/20665111/c83f439e_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/20665203/1b9eec82_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/20665774/1faacc20_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/20670428/493bcc89_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/20670460/4e63e55f_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/20665829/b1ec7334_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/20665798/92082035_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/20665888/71b49a88_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/20665348/55f4c33a_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/20665909/cc5b4ebd_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/20665932/ab8f94fb_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/20665986/18de57f6_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/20666030/64998740_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/20666174/89b831d8_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/20666047/fdb2fe7b_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/20666151/0552e862_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/20666208/2b2218da_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/20666085/0a4b863d_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/20666067/1e5fc32d_original.jpg?aki_policy=large""]";"{""beds"": 3, ""bedrooms"": 1, ""bathrooms"": 1.0, ""amenity_ids"": [1, 33, 129, 2, 35, 4, 103, 8, 40, 104, 41, 44, 45, 77, 46, 47, 30, 31], ""is_rebookable"": false, ""is_new_listing"": false, ""is_fully_refundable"": true, ""is_host_highly_rated"": true, ""is_business_travel_ready"": false}";"{""weekly_factor"": 1.0, ""monthly_factor"": 0.4}";7791;"";"{""is_superhost"": false}"
1390849;COSY AND CALM APT / EIFFEL TOWER;entire_home;Paris;Commerce - Dupleix;48.854247311;2.28879269359;2;"[""https://a0.muscache.com/im/pictures/21595785/05c1471f_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/21595913/c710d414_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/21595871/408360ad_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/21595672/27c87e11_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/21595704/86c2b7d1_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/21595793/bde77fdd_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/21595432/225b15e0_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/21595457/36ef708f_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/21595477/2aa9d647_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/21595505/579d5986_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/21595575/1b45d74a_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/21595597/e37c6593_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/21595650/418b3cc6_original.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/21595962/f16b0f70_original.jpg?aki_policy=large""]";"{""beds"": 2, ""bedrooms"": 1, ""bathrooms"": 1.5, ""amenity_ids"": [1, 129, 2, 3, 4, 8, 10, 77, 21, 85, 23, 28, 30, 31, 33, 34, 35, 36, 37, 103, 40, 41, 43, 44, 46, 47], ""is_rebookable"": false, ""is_new_listing"": false, ""is_fully_refundable"": true, ""is_host_highly_rated"": true, ""is_business_travel_ready"": false}";"{""weekly_factor"": 1.0, ""monthly_factor"": 0.9}";7418;"";"{""is_superhost"": false}"
