listing_id,bathrooms,bedrooms,beds,is_fully_refundable,is_host_highly_rated,is_new_listing,latitude,longitude,person_capacity,weekly_factor,monthly_factor,TV,Cable TV,Wifi,Kitchen,Breakfast,Essentials,local_price,week_number,entire_home,private_room,shared_room
56093,1.0,1.0,2.0,1,1,0,48.86728447300001,2.3584308861200003,4,0.88,1.0,0,0,1,0,0,1,170.0,35,1,0,0
56093,1.0,1.0,2.0,1,1,0,48.86728447300001,2.3584308861200003,4,0.88,1.0,0,0,1,0,0,1,170.0,36,1,0,0
56093,1.0,1.0,2.0,1,1,0,48.86728447300001,2.3584308861200003,4,0.88,1.0,0,0,1,0,0,1,170.0,37,1,0,0
56093,1.0,1.0,2.0,1,1,0,48.86728447300001,2.3584308861200003,4,0.88,1.0,0,0,1,0,0,1,170.0,38,1,0,0
56093,1.0,1.0,2.0,1,1,0,48.86728447300001,2.3584308861200003,4,0.88,1.0,0,0,1,0,0,1,170.0,39,1,0,0
56093,1.0,1.0,2.0,1,1,0,48.86728447300001,2.3584308861200003,4,0.88,1.0,0,0,1,0,0,1,170.0,40,1,0,0
56093,1.0,1.0,2.0,1,1,0,48.86728447300001,2.3584308861200003,4,0.88,1.0,0,0,1,0,0,1,170.0,41,1,0,0
56093,1.0,1.0,2.0,1,1,0,48.86728447300001,2.3584308861200003,4,0.88,1.0,0,0,1,0,0,1,170.0,42,1,0,0
56093,1.0,1.0,2.0,1,1,0,48.86728447300001,2.3584308861200003,4,0.88,1.0,0,0,1,0,0,1,170.0,43,1,0,0
56093,1.0,1.0,2.0,1,1,0,48.86728447300001,2.3584308861200003,4,0.88,1.0,0,0,1,0,0,1,170.0,44,1,0,0
56093,1.0,1.0,2.0,1,1,0,48.86728447300001,2.3584308861200003,4,0.88,1.0,0,0,1,0,0,1,170.0,45,1,0,0
56093,1.0,1.0,2.0,1,1,0,48.86728447300001,2.3584308861200003,4,0.88,1.0,0,0,1,0,0,1,170.0,46,1,0,0
56093,1.0,1.0,2.0,1,1,0,48.86728447300001,2.3584308861200003,4,0.88,1.0,0,0,1,0,0,1,170.0,47,1,0,0
56093,1.0,1.0,2.0,1,1,0,48.86728447300001,2.3584308861200003,4,0.88,1.0,0,0,1,0,0,1,170.0,48,1,0,0
56093,1.0,1.0,2.0,1,1,0,48.86728447300001,2.3584308861200003,4,0.88,1.0,0,0,1,0,0,1,170.0,49,1,0,0
56093,1.0,1.0,2.0,1,1,0,48.86728447300001,2.3584308861200003,4,0.88,1.0,0,0,1,0,0,1,170.0,50,1,0,0
56093,1.0,1.0,2.0,1,1,0,48.86728447300001,2.3584308861200003,4,0.88,1.0,0,0,1,0,0,1,170.0,51,1,0,0
56093,1.0,1.0,2.0,1,1,0,48.86728447300001,2.3584308861200003,4,0.88,1.0,0,0,1,0,0,1,170.0,52,1,0,0
56093,1.0,1.0,2.0,1,1,0,48.86728447300001,2.3584308861200003,4,0.88,1.0,0,0,1,0,0,1,170.0,1,1,0,0
57207,1.0,1.0,1.0,1,0,0,48.846183643100005,2.30445463601,2,0.87,1.0,0,0,0,0,0,1,48.42857142857143,35,0,1,0
57207,1.0,1.0,1.0,1,0,0,48.846183643100005,2.30445463601,2,0.87,1.0,0,0,0,0,0,1,52.0,36,0,1,0
57207,1.0,1.0,1.0,1,0,0,48.846183643100005,2.30445463601,2,0.87,1.0,0,0,0,0,0,1,52.0,37,0,1,0
57207,1.0,1.0,1.0,1,0,0,48.846183643100005,2.30445463601,2,0.87,1.0,0,0,0,0,0,1,52.0,38,0,1,0
57207,1.0,1.0,1.0,1,0,0,48.846183643100005,2.30445463601,2,0.87,1.0,0,0,0,0,0,1,52.0,39,0,1,0
57207,1.0,1.0,1.0,1,0,0,48.846183643100005,2.30445463601,2,0.87,1.0,0,0,0,0,0,1,52.0,40,0,1,0
57207,1.0,1.0,1.0,1,0,0,48.846183643100005,2.30445463601,2,0.87,1.0,0,0,0,0,0,1,52.0,41,0,1,0
57207,1.0,1.0,1.0,1,0,0,48.846183643100005,2.30445463601,2,0.87,1.0,0,0,0,0,0,1,50.85714285714285,42,0,1,0
57207,1.0,1.0,1.0,1,0,0,48.846183643100005,2.30445463601,2,0.87,1.0,0,0,0,0,0,1,53.0,43,0,1,0
57207,1.0,1.0,1.0,1,0,0,48.846183643100005,2.30445463601,2,0.87,1.0,0,0,0,0,0,1,46.42857142857143,44,0,1,0
57207,1.0,1.0,1.0,1,0,0,48.846183643100005,2.30445463601,2,0.87,1.0,0,0,0,0,0,1,50.0,45,0,1,0
57207,1.0,1.0,1.0,1,0,0,48.846183643100005,2.30445463601,2,0.87,1.0,0,0,0,0,0,1,50.0,46,0,1,0
57207,1.0,1.0,1.0,1,0,0,48.846183643100005,2.30445463601,2,0.87,1.0,0,0,0,0,0,1,50.0,47,0,1,0
57207,1.0,1.0,1.0,1,0,0,48.846183643100005,2.30445463601,2,0.87,1.0,0,0,0,0,0,1,50.57142857142857,48,0,1,0
57207,1.0,1.0,1.0,1,0,0,48.846183643100005,2.30445463601,2,0.87,1.0,0,0,0,0,0,1,52.0,49,0,1,0
57207,1.0,1.0,1.0,1,0,0,48.846183643100005,2.30445463601,2,0.87,1.0,0,0,0,0,0,1,52.0,50,0,1,0
57207,1.0,1.0,1.0,1,0,0,48.846183643100005,2.30445463601,2,0.87,1.0,0,0,0,0,0,1,52.0,51,0,1,0
57207,1.0,1.0,1.0,1,0,0,48.846183643100005,2.30445463601,2,0.87,1.0,0,0,0,0,0,1,52.0,52,0,1,0
57207,1.0,1.0,1.0,1,0,0,48.846183643100005,2.30445463601,2,0.87,1.0,0,0,0,0,0,1,31.0,1,0,1,0
114543,1.0,1.0,1.0,1,1,0,48.8495295698,2.2902192041900005,2,0.9,0.9,0,1,0,0,0,1,105.0,35,1,0,0
114543,1.0,1.0,1.0,1,1,0,48.8495295698,2.2902192041900005,2,0.9,0.9,0,1,0,0,0,1,105.0,36,1,0,0
114543,1.0,1.0,1.0,1,1,0,48.8495295698,2.2902192041900005,2,0.9,0.9,0,1,0,0,0,1,105.0,37,1,0,0
114543,1.0,1.0,1.0,1,1,0,48.8495295698,2.2902192041900005,2,0.9,0.9,0,1,0,0,0,1,105.0,38,1,0,0
114543,1.0,1.0,1.0,1,1,0,48.8495295698,2.2902192041900005,2,0.9,0.9,0,1,0,0,0,1,105.0,39,1,0,0
114543,1.0,1.0,1.0,1,1,0,48.8495295698,2.2902192041900005,2,0.9,0.9,0,1,0,0,0,1,105.0,40,1,0,0
114543,1.0,1.0,1.0,1,1,0,48.8495295698,2.2902192041900005,2,0.9,0.9,0,1,0,0,0,1,105.42857142857143,41,1,0,0
114543,1.0,1.0,1.0,1,1,0,48.8495295698,2.2902192041900005,2,0.9,0.9,0,1,0,0,0,1,106.0,42,1,0,0
114543,1.0,1.0,1.0,1,1,0,48.8495295698,2.2902192041900005,2,0.9,0.9,0,1,0,0,0,1,105.0,43,1,0,0
114543,1.0,1.0,1.0,1,1,0,48.8495295698,2.2902192041900005,2,0.9,0.9,0,1,0,0,0,1,105.0,44,1,0,0
114543,1.0,1.0,1.0,1,1,0,48.8495295698,2.2902192041900005,2,0.9,0.9,0,1,0,0,0,1,110.0,45,1,0,0
114543,1.0,1.0,1.0,1,1,0,48.8495295698,2.2902192041900005,2,0.9,0.9,0,1,0,0,0,1,110.0,46,1,0,0
114543,1.0,1.0,1.0,1,1,0,48.8495295698,2.2902192041900005,2,0.9,0.9,0,1,0,0,0,1,107.14285714285714,47,1,0,0
114543,1.0,1.0,1.0,1,1,0,48.8495295698,2.2902192041900005,2,0.9,0.9,0,1,0,0,0,1,105.0,48,1,0,0
114543,1.0,1.0,1.0,1,1,0,48.8495295698,2.2902192041900005,2,0.9,0.9,0,1,0,0,0,1,105.0,49,1,0,0
114543,1.0,1.0,1.0,1,1,0,48.8495295698,2.2902192041900005,2,0.9,0.9,0,1,0,0,0,1,105.0,50,1,0,0
114543,1.0,1.0,1.0,1,1,0,48.8495295698,2.2902192041900005,2,0.9,0.9,0,1,0,0,0,1,109.28571428571428,51,1,0,0
114543,1.0,1.0,1.0,1,1,0,48.8495295698,2.2902192041900005,2,0.9,0.9,0,1,0,0,0,1,123.57142857142857,52,1,0,0
114543,1.0,1.0,1.0,1,1,0,48.8495295698,2.2902192041900005,2,0.9,0.9,0,1,0,0,0,1,112.14285714285714,1,1,0,0
149534,1.0,1.0,2.0,1,1,0,48.8663599642,2.36184417327,4,1.0,0.4,0,1,1,0,0,1,169.0,35,1,0,0
149534,1.0,1.0,2.0,1,1,0,48.8663599642,2.36184417327,4,1.0,0.4,0,1,1,0,0,1,169.0,36,1,0,0
149534,1.0,1.0,2.0,1,1,0,48.8663599642,2.36184417327,4,1.0,0.4,0,1,1,0,0,1,169.0,37,1,0,0
149534,1.0,1.0,2.0,1,1,0,48.8663599642,2.36184417327,4,1.0,0.4,0,1,1,0,0,1,169.0,38,1,0,0
149534,1.0,1.0,2.0,1,1,0,48.8663599642,2.36184417327,4,1.0,0.4,0,1,1,0,0,1,169.0,39,1,0,0
149534,1.0,1.0,2.0,1,1,0,48.8663599642,2.36184417327,4,1.0,0.4,0,1,1,0,0,1,169.0,40,1,0,0
149534,1.0,1.0,2.0,1,1,0,48.8663599642,2.36184417327,4,1.0,0.4,0,1,1,0,0,1,169.0,41,1,0,0
149534,1.0,1.0,2.0,1,1,0,48.8663599642,2.36184417327,4,1.0,0.4,0,1,1,0,0,1,169.0,42,1,0,0
149534,1.0,1.0,2.0,1,1,0,48.8663599642,2.36184417327,4,1.0,0.4,0,1,1,0,0,1,169.0,43,1,0,0
149534,1.0,1.0,2.0,1,1,0,48.8663599642,2.36184417327,4,1.0,0.4,0,1,1,0,0,1,169.0,44,1,0,0
149534,1.0,1.0,2.0,1,1,0,48.8663599642,2.36184417327,4,1.0,0.4,0,1,1,0,0,1,169.0,45,1,0,0
149534,1.0,1.0,2.0,1,1,0,48.8663599642,2.36184417327,4,1.0,0.4,0,1,1,0,0,1,169.0,46,1,0,0
149534,1.0,1.0,2.0,1,1,0,48.8663599642,2.36184417327,4,1.0,0.4,0,1,1,0,0,1,169.0,47,1,0,0
149534,1.0,1.0,2.0,1,1,0,48.8663599642,2.36184417327,4,1.0,0.4,0,1,1,0,0,1,169.0,48,1,0,0
149534,1.0,1.0,2.0,1,1,0,48.8663599642,2.36184417327,4,1.0,0.4,0,1,1,0,0,1,169.0,49,1,0,0
149534,1.0,1.0,2.0,1,1,0,48.8663599642,2.36184417327,4,1.0,0.4,0,1,1,0,0,1,169.0,50,1,0,0
149534,1.0,1.0,2.0,1,1,0,48.8663599642,2.36184417327,4,1.0,0.4,0,1,1,0,0,1,169.0,51,1,0,0
149534,1.0,1.0,2.0,1,1,0,48.8663599642,2.36184417327,4,1.0,0.4,0,1,1,0,0,1,169.0,52,1,0,0
149534,1.0,1.0,2.0,1,1,0,48.8663599642,2.36184417327,4,1.0,0.4,0,1,1,0,0,1,169.0,1,1,0,0
164255,1.0,1.0,2.0,1,0,0,48.8613976778,2.36429910293,4,1.0,1.0,0,1,1,0,0,0,77.71428571428571,35,1,0,0
164255,1.0,1.0,2.0,1,0,0,48.8613976778,2.36429910293,4,1.0,1.0,0,1,1,0,0,0,72.0,36,1,0,0
164255,1.0,1.0,2.0,1,0,0,48.8613976778,2.36429910293,4,1.0,1.0,0,1,1,0,0,0,77.71428571428571,37,1,0,0
164255,1.0,1.0,2.0,1,0,0,48.8613976778,2.36429910293,4,1.0,1.0,0,1,1,0,0,0,72.0,38,1,0,0
164255,1.0,1.0,2.0,1,0,0,48.8613976778,2.36429910293,4,1.0,1.0,0,1,1,0,0,0,72.0,39,1,0,0
164255,1.0,1.0,2.0,1,0,0,48.8613976778,2.36429910293,4,1.0,1.0,0,1,1,0,0,0,76.28571428571429,40,1,0,0
164255,1.0,1.0,2.0,1,0,0,48.8613976778,2.36429910293,4,1.0,1.0,0,1,1,0,0,0,76.28571428571429,41,1,0,0
164255,1.0,1.0,2.0,1,0,0,48.8613976778,2.36429910293,4,1.0,1.0,0,1,1,0,0,0,72.0,42,1,0,0
164255,1.0,1.0,2.0,1,0,0,48.8613976778,2.36429910293,4,1.0,1.0,0,1,1,0,0,0,72.0,43,1,0,0
164255,1.0,1.0,2.0,1,0,0,48.8613976778,2.36429910293,4,1.0,1.0,0,1,1,0,0,0,72.0,44,1,0,0
164255,1.0,1.0,2.0,1,0,0,48.8613976778,2.36429910293,4,1.0,1.0,0,1,1,0,0,0,72.0,45,1,0,0
164255,1.0,1.0,2.0,1,0,0,48.8613976778,2.36429910293,4,1.0,1.0,0,1,1,0,0,0,72.0,46,1,0,0
164255,1.0,1.0,2.0,1,0,0,48.8613976778,2.36429910293,4,1.0,1.0,0,1,1,0,0,0,72.28571428571429,47,1,0,0
164255,1.0,1.0,2.0,1,0,0,48.8613976778,2.36429910293,4,1.0,1.0,0,1,1,0,0,0,72.14285714285714,48,1,0,0
164255,1.0,1.0,2.0,1,0,0,48.8613976778,2.36429910293,4,1.0,1.0,0,1,1,0,0,0,72.14285714285714,49,1,0,0
164255,1.0,1.0,2.0,1,0,0,48.8613976778,2.36429910293,4,1.0,1.0,0,1,1,0,0,0,72.0,50,1,0,0
164255,1.0,1.0,2.0,1,0,0,48.8613976778,2.36429910293,4,1.0,1.0,0,1,1,0,0,0,86.85714285714286,51,1,0,0
164255,1.0,1.0,2.0,1,0,0,48.8613976778,2.36429910293,4,1.0,1.0,0,1,1,0,0,0,98.0,52,1,0,0
164255,1.0,1.0,2.0,1,0,0,48.8613976778,2.36429910293,4,1.0,1.0,0,1,1,0,0,0,83.57142857142857,1,1,0,0
167998,1.0,2.0,3.0,1,0,0,48.8660561973,2.3304002326199997,4,1.0,1.0,0,1,1,0,0,1,165.71428571428572,35,1,0,0
167998,1.0,2.0,3.0,1,0,0,48.8660561973,2.3304002326199997,4,1.0,1.0,0,1,1,0,0,1,300.0,36,1,0,0
167998,1.0,2.0,3.0,1,0,0,48.8660561973,2.3304002326199997,4,1.0,1.0,0,1,1,0,0,1,248.57142857142856,37,1,0,0
167998,1.0,2.0,3.0,1,0,0,48.8660561973,2.3304002326199997,4,1.0,1.0,0,1,1,0,0,1,300.0,38,1,0,0
167998,1.0,2.0,3.0,1,0,0,48.8660561973,2.3304002326199997,4,1.0,1.0,0,1,1,0,0,1,300.0,39,1,0,0
167998,1.0,2.0,3.0,1,0,0,48.8660561973,2.3304002326199997,4,1.0,1.0,0,1,1,0,0,1,300.0,40,1,0,0
167998,1.0,2.0,3.0,1,0,0,48.8660561973,2.3304002326199997,4,1.0,1.0,0,1,1,0,0,1,300.0,41,1,0,0
167998,1.0,2.0,3.0,1,0,0,48.8660561973,2.3304002326199997,4,1.0,1.0,0,1,1,0,0,1,285.7142857142857,42,1,0,0
167998,1.0,2.0,3.0,1,0,0,48.8660561973,2.3304002326199997,4,1.0,1.0,0,1,1,0,0,1,250.0,43,1,0,0
167998,1.0,2.0,3.0,1,0,0,48.8660561973,2.3304002326199997,4,1.0,1.0,0,1,1,0,0,1,257.14285714285717,44,1,0,0
167998,1.0,2.0,3.0,1,0,0,48.8660561973,2.3304002326199997,4,1.0,1.0,0,1,1,0,0,1,300.0,45,1,0,0
167998,1.0,2.0,3.0,1,0,0,48.8660561973,2.3304002326199997,4,1.0,1.0,0,1,1,0,0,1,300.0,46,1,0,0
167998,1.0,2.0,3.0,1,0,0,48.8660561973,2.3304002326199997,4,1.0,1.0,0,1,1,0,0,1,300.0,47,1,0,0
167998,1.0,2.0,3.0,1,0,0,48.8660561973,2.3304002326199997,4,1.0,1.0,0,1,1,0,0,1,300.0,48,1,0,0
167998,1.0,2.0,3.0,1,0,0,48.8660561973,2.3304002326199997,4,1.0,1.0,0,1,1,0,0,1,300.0,49,1,0,0
167998,1.0,2.0,3.0,1,0,0,48.8660561973,2.3304002326199997,4,1.0,1.0,0,1,1,0,0,1,300.0,50,1,0,0
167998,1.0,2.0,3.0,1,0,0,48.8660561973,2.3304002326199997,4,1.0,1.0,0,1,1,0,0,1,300.0,51,1,0,0
167998,1.0,2.0,3.0,1,0,0,48.8660561973,2.3304002326199997,4,1.0,1.0,0,1,1,0,0,1,300.0,52,1,0,0
167998,1.0,2.0,3.0,1,0,0,48.8660561973,2.3304002326199997,4,1.0,1.0,0,1,1,0,0,1,300.0,1,1,0,0
170599,1.0,1.0,1.0,1,1,0,48.867559846400006,2.4026462456,2,1.0,1.0,0,0,0,0,0,1,39.42857142857143,35,1,0,0
170599,1.0,1.0,1.0,1,1,0,48.867559846400006,2.4026462456,2,1.0,1.0,0,0,0,0,0,1,38.0,36,1,0,0
170599,1.0,1.0,1.0,1,1,0,48.867559846400006,2.4026462456,2,1.0,1.0,0,0,0,0,0,1,38.0,37,1,0,0
170599,1.0,1.0,1.0,1,1,0,48.867559846400006,2.4026462456,2,1.0,1.0,0,0,0,0,0,1,38.0,38,1,0,0
170599,1.0,1.0,1.0,1,1,0,48.867559846400006,2.4026462456,2,1.0,1.0,0,0,0,0,0,1,38.0,39,1,0,0
170599,1.0,1.0,1.0,1,1,0,48.867559846400006,2.4026462456,2,1.0,1.0,0,0,0,0,0,1,38.0,40,1,0,0
170599,1.0,1.0,1.0,1,1,0,48.867559846400006,2.4026462456,2,1.0,1.0,0,0,0,0,0,1,38.0,41,1,0,0
170599,1.0,1.0,1.0,1,1,0,48.867559846400006,2.4026462456,2,1.0,1.0,0,0,0,0,0,1,38.0,42,1,0,0
170599,1.0,1.0,1.0,1,1,0,48.867559846400006,2.4026462456,2,1.0,1.0,0,0,0,0,0,1,38.0,43,1,0,0
170599,1.0,1.0,1.0,1,1,0,48.867559846400006,2.4026462456,2,1.0,1.0,0,0,0,0,0,1,36.285714285714285,44,1,0,0
170599,1.0,1.0,1.0,1,1,0,48.867559846400006,2.4026462456,2,1.0,1.0,0,0,0,0,0,1,35.0,45,1,0,0
170599,1.0,1.0,1.0,1,1,0,48.867559846400006,2.4026462456,2,1.0,1.0,0,0,0,0,0,1,35.0,46,1,0,0
170599,1.0,1.0,1.0,1,1,0,48.867559846400006,2.4026462456,2,1.0,1.0,0,0,0,0,0,1,35.0,47,1,0,0
170599,1.0,1.0,1.0,1,1,0,48.867559846400006,2.4026462456,2,1.0,1.0,0,0,0,0,0,1,35.0,48,1,0,0
170599,1.0,1.0,1.0,1,1,0,48.867559846400006,2.4026462456,2,1.0,1.0,0,0,0,0,0,1,35.0,49,1,0,0
170599,1.0,1.0,1.0,1,1,0,48.867559846400006,2.4026462456,2,1.0,1.0,0,0,0,0,0,1,35.0,50,1,0,0
170599,1.0,1.0,1.0,1,1,0,48.867559846400006,2.4026462456,2,1.0,1.0,0,0,0,0,0,1,35.0,51,1,0,0
170599,1.0,1.0,1.0,1,1,0,48.867559846400006,2.4026462456,2,1.0,1.0,0,0,0,0,0,1,35.0,52,1,0,0
170599,1.0,1.0,1.0,1,1,0,48.867559846400006,2.4026462456,2,1.0,1.0,0,0,0,0,0,1,35.0,1,1,0,0
183599,1.0,1.0,1.0,1,0,0,48.874600695,2.31328414006,3,1.0,1.0,0,0,1,0,0,1,300.0,35,1,0,0
183599,1.0,1.0,1.0,1,0,0,48.874600695,2.31328414006,3,1.0,1.0,0,0,1,0,0,1,300.0,36,1,0,0
183599,1.0,1.0,1.0,1,0,0,48.874600695,2.31328414006,3,1.0,1.0,0,0,1,0,0,1,300.0,37,1,0,0
183599,1.0,1.0,1.0,1,0,0,48.874600695,2.31328414006,3,1.0,1.0,0,0,1,0,0,1,300.0,38,1,0,0
183599,1.0,1.0,1.0,1,0,0,48.874600695,2.31328414006,3,1.0,1.0,0,0,1,0,0,1,300.0,39,1,0,0
183599,1.0,1.0,1.0,1,0,0,48.874600695,2.31328414006,3,1.0,1.0,0,0,1,0,0,1,300.0,40,1,0,0
183599,1.0,1.0,1.0,1,0,0,48.874600695,2.31328414006,3,1.0,1.0,0,0,1,0,0,1,300.0,41,1,0,0
183599,1.0,1.0,1.0,1,0,0,48.874600695,2.31328414006,3,1.0,1.0,0,0,1,0,0,1,300.0,42,1,0,0
183599,1.0,1.0,1.0,1,0,0,48.874600695,2.31328414006,3,1.0,1.0,0,0,1,0,0,1,300.0,43,1,0,0
183599,1.0,1.0,1.0,1,0,0,48.874600695,2.31328414006,3,1.0,1.0,0,0,1,0,0,1,300.0,44,1,0,0
183599,1.0,1.0,1.0,1,0,0,48.874600695,2.31328414006,3,1.0,1.0,0,0,1,0,0,1,300.0,45,1,0,0
183599,1.0,1.0,1.0,1,0,0,48.874600695,2.31328414006,3,1.0,1.0,0,0,1,0,0,1,300.0,46,1,0,0
183599,1.0,1.0,1.0,1,0,0,48.874600695,2.31328414006,3,1.0,1.0,0,0,1,0,0,1,300.0,47,1,0,0
183599,1.0,1.0,1.0,1,0,0,48.874600695,2.31328414006,3,1.0,1.0,0,0,1,0,0,1,300.0,48,1,0,0
183599,1.0,1.0,1.0,1,0,0,48.874600695,2.31328414006,3,1.0,1.0,0,0,1,0,0,1,300.0,49,1,0,0
183599,1.0,1.0,1.0,1,0,0,48.874600695,2.31328414006,3,1.0,1.0,0,0,1,0,0,1,300.0,50,1,0,0
183599,1.0,1.0,1.0,1,0,0,48.874600695,2.31328414006,3,1.0,1.0,0,0,1,0,0,1,300.0,51,1,0,0
183599,1.0,1.0,1.0,1,0,0,48.874600695,2.31328414006,3,1.0,1.0,0,0,1,0,0,1,300.0,52,1,0,0
183599,1.0,1.0,1.0,1,0,0,48.874600695,2.31328414006,3,1.0,1.0,0,0,1,0,0,1,300.0,1,1,0,0
222707,1.0,1.0,1.0,1,1,0,48.8822451117,2.33273363329,2,0.9,0.7,0,0,0,0,0,0,101.42857142857143,35,1,0,0
222707,1.0,1.0,1.0,1,1,0,48.8822451117,2.33273363329,2,0.9,0.7,0,0,0,0,0,0,101.42857142857143,36,1,0,0
222707,1.0,1.0,1.0,1,1,0,48.8822451117,2.33273363329,2,0.9,0.7,0,0,0,0,0,0,101.42857142857143,37,1,0,0
222707,1.0,1.0,1.0,1,1,0,48.8822451117,2.33273363329,2,0.9,0.7,0,0,0,0,0,0,101.42857142857143,38,1,0,0
222707,1.0,1.0,1.0,1,1,0,48.8822451117,2.33273363329,2,0.9,0.7,0,0,0,0,0,0,101.42857142857143,39,1,0,0
222707,1.0,1.0,1.0,1,1,0,48.8822451117,2.33273363329,2,0.9,0.7,0,0,0,0,0,0,101.42857142857143,40,1,0,0
222707,1.0,1.0,1.0,1,1,0,48.8822451117,2.33273363329,2,0.9,0.7,0,0,0,0,0,0,101.42857142857143,41,1,0,0
222707,1.0,1.0,1.0,1,1,0,48.8822451117,2.33273363329,2,0.9,0.7,0,0,0,0,0,0,101.42857142857143,42,1,0,0
222707,1.0,1.0,1.0,1,1,0,48.8822451117,2.33273363329,2,0.9,0.7,0,0,0,0,0,0,101.42857142857143,43,1,0,0
222707,1.0,1.0,1.0,1,1,0,48.8822451117,2.33273363329,2,0.9,0.7,0,0,0,0,0,0,101.42857142857143,44,1,0,0
222707,1.0,1.0,1.0,1,1,0,48.8822451117,2.33273363329,2,0.9,0.7,0,0,0,0,0,0,101.42857142857143,45,1,0,0
222707,1.0,1.0,1.0,1,1,0,48.8822451117,2.33273363329,2,0.9,0.7,0,0,0,0,0,0,101.42857142857143,46,1,0,0
222707,1.0,1.0,1.0,1,1,0,48.8822451117,2.33273363329,2,0.9,0.7,0,0,0,0,0,0,101.42857142857143,47,1,0,0
222707,1.0,1.0,1.0,1,1,0,48.8822451117,2.33273363329,2,0.9,0.7,0,0,0,0,0,0,101.42857142857143,48,1,0,0
222707,1.0,1.0,1.0,1,1,0,48.8822451117,2.33273363329,2,0.9,0.7,0,0,0,0,0,0,101.42857142857143,49,1,0,0
222707,1.0,1.0,1.0,1,1,0,48.8822451117,2.33273363329,2,0.9,0.7,0,0,0,0,0,0,101.42857142857143,50,1,0,0
222707,1.0,1.0,1.0,1,1,0,48.8822451117,2.33273363329,2,0.9,0.7,0,0,0,0,0,0,101.42857142857143,51,1,0,0
222707,1.0,1.0,1.0,1,1,0,48.8822451117,2.33273363329,2,0.9,0.7,0,0,0,0,0,0,101.42857142857143,52,1,0,0
222707,1.0,1.0,1.0,1,1,0,48.8822451117,2.33273363329,2,0.9,0.7,0,0,0,0,0,0,101.42857142857143,1,1,0,0
262557,1.0,1.0,1.0,1,0,0,48.87067492550001,2.36195494976,2,1.0,0.61,0,1,0,0,0,0,67.14285714285714,35,1,0,0
262557,1.0,1.0,1.0,1,0,0,48.87067492550001,2.36195494976,2,1.0,0.61,0,1,0,0,0,0,67.14285714285714,36,1,0,0
262557,1.0,1.0,1.0,1,0,0,48.87067492550001,2.36195494976,2,1.0,0.61,0,1,0,0,0,0,67.14285714285714,37,1,0,0
262557,1.0,1.0,1.0,1,0,0,48.87067492550001,2.36195494976,2,1.0,0.61,0,1,0,0,0,0,67.14285714285714,38,1,0,0
262557,1.0,1.0,1.0,1,0,0,48.87067492550001,2.36195494976,2,1.0,0.61,0,1,0,0,0,0,67.14285714285714,39,1,0,0
262557,1.0,1.0,1.0,1,0,0,48.87067492550001,2.36195494976,2,1.0,0.61,0,1,0,0,0,0,67.14285714285714,40,1,0,0
262557,1.0,1.0,1.0,1,0,0,48.87067492550001,2.36195494976,2,1.0,0.61,0,1,0,0,0,0,67.14285714285714,41,1,0,0
262557,1.0,1.0,1.0,1,0,0,48.87067492550001,2.36195494976,2,1.0,0.61,0,1,0,0,0,0,67.14285714285714,42,1,0,0
262557,1.0,1.0,1.0,1,0,0,48.87067492550001,2.36195494976,2,1.0,0.61,0,1,0,0,0,0,67.14285714285714,43,1,0,0
262557,1.0,1.0,1.0,1,0,0,48.87067492550001,2.36195494976,2,1.0,0.61,0,1,0,0,0,0,67.14285714285714,44,1,0,0
262557,1.0,1.0,1.0,1,0,0,48.87067492550001,2.36195494976,2,1.0,0.61,0,1,0,0,0,0,67.14285714285714,45,1,0,0
262557,1.0,1.0,1.0,1,0,0,48.87067492550001,2.36195494976,2,1.0,0.61,0,1,0,0,0,0,67.14285714285714,46,1,0,0
262557,1.0,1.0,1.0,1,0,0,48.87067492550001,2.36195494976,2,1.0,0.61,0,1,0,0,0,0,67.14285714285714,47,1,0,0
262557,1.0,1.0,1.0,1,0,0,48.87067492550001,2.36195494976,2,1.0,0.61,0,1,0,0,0,0,67.14285714285714,48,1,0,0
262557,1.0,1.0,1.0,1,0,0,48.87067492550001,2.36195494976,2,1.0,0.61,0,1,0,0,0,0,67.14285714285714,49,1,0,0
262557,1.0,1.0,1.0,1,0,0,48.87067492550001,2.36195494976,2,1.0,0.61,0,1,0,0,0,0,67.14285714285714,50,1,0,0
262557,1.0,1.0,1.0,1,0,0,48.87067492550001,2.36195494976,2,1.0,0.61,0,1,0,0,0,0,67.14285714285714,51,1,0,0
262557,1.0,1.0,1.0,1,0,0,48.87067492550001,2.36195494976,2,1.0,0.61,0,1,0,0,0,0,67.14285714285714,52,1,0,0
262557,1.0,1.0,1.0,1,0,0,48.87067492550001,2.36195494976,2,1.0,0.61,0,1,0,0,0,0,67.14285714285714,1,1,0,0
277555,1.0,1.0,1.0,1,1,0,48.8628666668,2.37411115957,3,0.95,0.75,0,0,0,0,0,1,60.714285714285715,35,0,1,0
277555,1.0,1.0,1.0,1,1,0,48.8628666668,2.37411115957,3,0.95,0.75,0,0,0,0,0,1,60.714285714285715,36,0,1,0
277555,1.0,1.0,1.0,1,1,0,48.8628666668,2.37411115957,3,0.95,0.75,0,0,0,0,0,1,60.714285714285715,37,0,1,0
277555,1.0,1.0,1.0,1,1,0,48.8628666668,2.37411115957,3,0.95,0.75,0,0,0,0,0,1,60.714285714285715,38,0,1,0
