listing_id,amenity_ids,bathrooms,bedrooms,beds,is_business_travel_ready,is_fully_refundable,is_host_highly_rated,is_new_listing,is_rebookable,latitude,longitude,person_capacity,type,weekly_factor,monthly_factor
18431311,"[1, 33, 129, 34, 35, 4, 5, 8, 40, 10, 44, 45, 77, 46, 47, 21, 30, 31]",1.0,0.0,2.0,False,True,True,False,False,48.870890333199995,2.2996581418,4,entire_home,0.75,0.43
18484044,"[1, 33, 2, 34, 35, 4, 8, 40, 42, 44, 77, 46, 49, 50, 51, 21, 85, 86, 55, 87, 57, 30]",1.0,0.0,2.0,False,True,False,False,False,48.8515688975,2.26899249485,3,entire_home,0.9,1.0
18485360,"[16, 33, 49, 129, 50, 4, 21, 40, 41, 30, 46]",1.0,1.0,1.0,False,True,True,False,False,48.8721211079,2.3790023595700003,2,entire_home,0.79,1.0
18633461,"[1, 129, 2, 4, 8, 72, 10, 77, 85, 87, 89, 90, 91, 93, 30, 94, 31, 33, 35, 36, 40, 41, 44, 45, 46, 47, 51]",1.0,0.0,1.0,False,True,True,False,False,48.861713,2.3708810000000002,2,entire_home,1.0,1.0
18691947,"[4, 40, 11, 44, 45, 46, 49, 50, 21, 89, 90, 91, 93]",1.0,1.0,16.0,False,True,True,False,False,48.866076016499996,2.38230771093,1,shared_room,0.9,1.0
18644634,"[64, 1, 3, 4, 5, 71, 8, 40, 43, 12, 45, 46, 30, 31]",1.5,3.0,7.0,False,False,False,False,False,48.866013,2.3508400000000003,13,entire_home,1.0,1.0
18652981,"[1, 33, 129, 35, 4, 36, 38, 39, 8, 40, 41, 10, 42, 44, 45, 77, 46, 47, 50, 85, 86, 87, 30, 31]",1.0,3.0,4.0,False,True,True,False,False,48.862352889700006,2.365030693,6,entire_home,0.9,0.85
18679416,"[49, 50]",1.0,1.0,1.0,False,True,False,False,False,48.874216598900006,2.3937034500400003,2,private_room,1.0,1.0
18687715,"[2, 4, 21, 8, 40, 41, 44, 45, 30, 31, 47]",1.0,1.0,2.0,False,True,True,False,False,48.8553127034,2.3598397795299997,3,entire_home,0.85,0.7
18691419,"[49, 50, 4, 21, 40, 89, 90, 91, 44, 45, 46]",1.0,1.0,16.0,False,True,True,False,False,48.8671913301,2.38168528994,1,shared_room,0.9,1.0
18729378,"[33, 34, 35, 4, 38, 8, 40, 41, 44, 45, 46, 47, 16, 21, 30, 31]",2.5,4.0,6.0,False,True,False,False,False,48.8459561231,2.39495448627,6,entire_home,0.9,0.75
18743165,"[1, 33, 34, 3, 35, 4, 8, 40, 41, 44, 45, 46, 47, 21, 30, 31]",1.0,1.0,1.0,False,True,False,False,False,48.8652402694,2.33366313028,2,entire_home,1.0,0.9
18745056,"[1, 33, 34, 35, 4, 38, 8, 40, 41, 44, 45, 46, 47, 16, 21, 27, 30, 31]",2.5,3.0,3.0,False,True,True,False,False,48.865233228,2.2957299686900003,6,entire_home,0.9,0.6
18762365,"[1, 33, 34, 3, 35, 4, 8, 40, 41, 44, 47, 30, 31]",2.0,2.0,3.0,False,True,False,False,False,48.8478021807,2.31959058707,6,entire_home,1.0,0.9
18779924,"[96, 33, 129, 35, 36, 38, 8, 40, 41, 73, 44, 77, 46, 47, 89, 91, 28, 61, 30, 94, 31, 95]",1.0,1.0,1.0,False,True,False,False,False,48.8640730766,2.3733184107599996,2,entire_home,0.82,0.63
